189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 188 ms, execution time: 94 ms, waiting time: 94, processed by server 4)
53444559 getPopulationofCountry Pakistan Zone:5 (turnaround time: 184 ms, execution time: 93 ms, waiting time: 91, processed by server 5)
3628180 getPopulationofCountry Uganda Zone:4 (turnaround time: 185 ms, execution time: 93 ms, waiting time: 92, processed by server 4)
3628180 getPopulationofCountry Uganda Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
15142000 getPopulationofCountry Belgium Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
9995025 getPopulationofCountry Kazakhstan Zone:4 (turnaround time: 184 ms, execution time: 93 ms, waiting time: 91, processed by server 4)
9995025 getPopulationofCountry Kazakhstan Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
9995025 getPopulationofCountry Kazakhstan Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
6275101 getPopulationofCountry Guatemala Zone:1 (turnaround time: 188 ms, execution time: 94 ms, waiting time: 94, processed by server 1)
578979258 getPopulationofCountry China Zone:2 (turnaround time: 184 ms, execution time: 92 ms, waiting time: 92, processed by server 2)
578979258 getPopulationofCountry China Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
3122947 getPopulationofCountry Croatia Zone:1 (turnaround time: 181 ms, execution time: 91 ms, waiting time: 90, processed by server 1)
276340 getPopulationofCountry Swaziland Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
5996338 getPopulationofCountry Senegal Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
3939407 getPopulationofCountry Nepal Zone:5 (turnaround time: 182 ms, execution time: 92 ms, waiting time: 90, processed by server 5)
3939407 getPopulationofCountry Nepal Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
3939407 getPopulationofCountry Nepal Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
3939407 getPopulationofCountry Nepal Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
361020 getPopulationofCountry Comoros Zone:3 (turnaround time: 185 ms, execution time: 93 ms, waiting time: 92, processed by server 3)
3587103 getPopulationofCountry Cambodia Zone:2 (turnaround time: 184 ms, execution time: 92 ms, waiting time: 92, processed by server 2)
1070 getPopulationofCountry Tokelau Zone:1 (turnaround time: 187 ms, execution time: 93 ms, waiting time: 94, processed by server 1)
1930662 getPopulationofCountry Kyrgyzstan Zone:1 (turnaround time: 184 ms, execution time: 91 ms, waiting time: 93, processed by server 1)
1930662 getPopulationofCountry Kyrgyzstan Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
184225 getPopulationofCountry Guam Zone:4 (turnaround time: 186 ms, execution time: 95 ms, waiting time: 91, processed by server 4)
1930662 getPopulationofCountry Kyrgyzstan Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
1930662 getPopulationofCountry Kyrgyzstan Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
1930662 getPopulationofCountry Kyrgyzstan Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
718740 getPopulationofCountry Gambia Zone:2 (turnaround time: 189 ms, execution time: 94 ms, waiting time: 95, processed by server 2)
1073335 getPopulationofCountry Botswana Zone:5 (turnaround time: 185 ms, execution time: 92 ms, waiting time: 93, processed by server 5)
1073335 getPopulationofCountry Botswana Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
15142000 getPopulationofCountry Belgium Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
9269384 getPopulationofCountry Sweden Zone:2 (turnaround time: 187 ms, execution time: 94 ms, waiting time: 93, processed by server 2)
1930662 getPopulationofCountry Kyrgyzstan Zone:2 (turnaround time: 186 ms, execution time: 92 ms, waiting time: 94, processed by server 2)
10382487 getPopulationofCountry Hungary Zone:5 (turnaround time: 185 ms, execution time: 92 ms, waiting time: 93, processed by server 5)
10382487 getPopulationofCountry Hungary Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
10382487 getPopulationofCountry Hungary Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
10382487 getPopulationofCountry Hungary Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
10382487 getPopulationofCountry Hungary Zone:4 (turnaround time: 185 ms, execution time: 92 ms, waiting time: 93, processed by server 4)
4722032 getPopulationofCountry Guinea Zone:4 (turnaround time: 185 ms, execution time: 93 ms, waiting time: 92, processed by server 4)
718740 getPopulationofCountry Gambia Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
4797337 getPopulationofCountry Serbia Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
4797337 getPopulationofCountry Serbia Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
3226299 getPopulationofCountry Honduras Zone:4 (turnaround time: 183 ms, execution time: 92 ms, waiting time: 91, processed by server 4)
53386217 getPopulationofCountry Philippines Zone:2 (turnaround time: 185 ms, execution time: 91 ms, waiting time: 94, processed by server 2)
53386217 getPopulationofCountry Philippines Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
53386217 getPopulationofCountry Philippines Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
2579609 getPopulationofCountry Oman Zone:1 (turnaround time: 187 ms, execution time: 94 ms, waiting time: 93, processed by server 1)
369776 getPopulationofCountry Guyana Zone:2 (turnaround time: 185 ms, execution time: 93 ms, waiting time: 92, processed by server 2)
369776 getPopulationofCountry Guyana Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
11 getNumberofCities Honduras 40894 Zone:5 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 5)
652 getNumberofCities China 76957 Zone:1 (turnaround time: 187 ms, execution time: 93 ms, waiting time: 94, processed by server 1)
13 getNumberofCities Paraguay 60264 Zone:1 (turnaround time: 186 ms, execution time: 93 ms, waiting time: 93, processed by server 1)
9 getNumberofCities Uganda 66374 Zone:2 (turnaround time: 184 ms, execution time: 92 ms, waiting time: 92, processed by server 2)
9 getNumberofCities Uganda 66374 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
9 getNumberofCities Uganda 66374 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
9 getNumberofCities Uganda 66374 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
0 getNumberofCities Palau 61720 Zone:2 (turnaround time: 186 ms, execution time: 93 ms, waiting time: 93, processed by server 2)
10 getNumberofCities Guinea 43661 Zone:2 (turnaround time: 183 ms, execution time: 91 ms, waiting time: 92, processed by server 2)
2 getNumberofCities Gambia 76348 Zone:1 (turnaround time: 186 ms, execution time: 92 ms, waiting time: 94, processed by server 1)
142 getNumberofCities Philippines 58068 Zone:5 (turnaround time: 184 ms, execution time: 91 ms, waiting time: 93, processed by server 5)
142 getNumberofCities Philippines 58068 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
52 getNumberofCities Kazakhstan 28259 Zone:4 (turnaround time: 184 ms, execution time: 93 ms, waiting time: 91, processed by server 4)
16 getNumberofCities Cambodia 24884 Zone:3 (turnaround time: 184 ms, execution time: 92 ms, waiting time: 92, processed by server 3)
16 getNumberofCities Cambodia 24884 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
16 getNumberofCities Cambodia 24884 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
53 getNumberofCities Poland 92826 Zone:3 (turnaround time: 185 ms, execution time: 92 ms, waiting time: 93, processed by server 3)
0 getNumberofCities Tokelau 20003 Zone:2 (turnaround time: 183 ms, execution time: 90 ms, waiting time: 93, processed by server 2)
0 getNumberofCities Tokelau 20003 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
7 getNumberofCities Honduras 53708 Zone:2 (turnaround time: 183 ms, execution time: 92 ms, waiting time: 91, processed by server 2)
42 getNumberofCities Chile 51298 Zone:2 (turnaround time: 186 ms, execution time: 93 ms, waiting time: 93, processed by server 2)
54 getNumberofCities Slovakia 14491 Zone:1 (turnaround time: 182 ms, execution time: 91 ms, waiting time: 91, processed by server 1)
16 getNumberofCities Panama 23578 Zone:3 (turnaround time: 183 ms, execution time: 93 ms, waiting time: 90, processed by server 3)
16 getNumberofCities Panama 23578 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
16 getNumberofCities Panama 23578 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
16 getNumberofCities Panama 23578 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
5 getNumberofCities French Guiana 12927 Zone:3 (turnaround time: 182 ms, execution time: 90 ms, waiting time: 92, processed by server 3)
9 getNumberofCities Cambodia 50967 Zone:1 (turnaround time: 184 ms, execution time: 92 ms, waiting time: 92, processed by server 1)
34 getNumberofCities Kenya 33072 Zone:3 (turnaround time: 183 ms, execution time: 92 ms, waiting time: 91, processed by server 3)
23 getNumberofCities Kenya 40936 Zone:4 (turnaround time: 184 ms, execution time: 91 ms, waiting time: 93, processed by server 4)
23 getNumberofCities Kenya 40936 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
44 getNumberofCities Israel 43178 Zone:2 (turnaround time: 186 ms, execution time: 92 ms, waiting time: 94, processed by server 2)
1 getNumberofCities Swaziland 90025 Zone:3 (turnaround time: 186 ms, execution time: 94 ms, waiting time: 92, processed by server 3)
1 getNumberofCities Swaziland 90025 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
1 getNumberofCities Swaziland 90025 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
127 getNumberofCities Romania 13895 Zone:3 (turnaround time: 184 ms, execution time: 91 ms, waiting time: 93, processed by server 3)
12 getNumberofCities Nepal 83785 Zone:2 (turnaround time: 183 ms, execution time: 91 ms, waiting time: 92, processed by server 2)
12 getNumberofCities Nepal 83785 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
0 getNumberofCities Tuvalu 27155 Zone:5 (turnaround time: 183 ms, execution time: 92 ms, waiting time: 91, processed by server 5)
2 getNumberofCities Equatorial Guinea 59582 Zone:5 (turnaround time: 184 ms, execution time: 91 ms, waiting time: 93, processed by server 5)
14 getNumberofCities Kyrgyzstan 20947 Zone:1 (turnaround time: 188 ms, execution time: 93 ms, waiting time: 95, processed by server 1)
205 getNumberofCities Japan 94687 Zone:5 (turnaround time: 182 ms, execution time: 91 ms, waiting time: 91, processed by server 5)
205 getNumberofCities Japan 94687 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
205 getNumberofCities Japan 94687 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
205 getNumberofCities Japan 94687 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
0 getNumberofCities Palau 81791 Zone:1 (turnaround time: 183 ms, execution time: 91 ms, waiting time: 92, processed by server 1)
10 getNumberofCities Kyrgyzstan 34396 Zone:5 (turnaround time: 183 ms, execution time: 91 ms, waiting time: 92, processed by server 5)
5 getNumberofCities Honduras 79935 Zone:4 (turnaround time: 185 ms, execution time: 93 ms, waiting time: 92, processed by server 4)
0 getNumberofCities Tuvalu 81590 Zone:4 (turnaround time: 185 ms, execution time: 93 ms, waiting time: 92, processed by server 4)
0 getNumberofCities Tuvalu 81590 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
15 getNumberofCities Kuwait 20810 Zone:5 (turnaround time: 183 ms, execution time: 91 ms, waiting time: 92, processed by server 5)
60 getNumberofCities Kazakhstan 22421 Zone:4 (turnaround time: 186 ms, execution time: 92 ms, waiting time: 94, processed by server 4)
60 getNumberofCities Kazakhstan 22421 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
60 getNumberofCities Kazakhstan 22421 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
1 getNumberofCities Swaziland 88983 Zone:1 (turnaround time: 186 ms, execution time: 93 ms, waiting time: 93, processed by server 1)
7 getNumberofCities Croatia 54521 Zone:4 (turnaround time: 183 ms, execution time: 92 ms, waiting time: 91, processed by server 4)
7 getNumberofCities Croatia 54521 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
5 getNumberofCities Guam 12741 Zone:1 (turnaround time: 184 ms, execution time: 92 ms, waiting time: 92, processed by server 1)
1 getNumberofCities Suriname 87672 Zone:2 (turnaround time: 183 ms, execution time: 92 ms, waiting time: 91, processed by server 2)
21 getNumberofCities Norway 24363 Zone:1 (turnaround time: 184 ms, execution time: 93 ms, waiting time: 91, processed by server 1)
45 getNumberofCities Romania 49801 Zone:4 (turnaround time: 186 ms, execution time: 91 ms, waiting time: 95, processed by server 4)
45 getNumberofCities Romania 49801 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
45 getNumberofCities Romania 49801 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
45 getNumberofCities Romania 49801 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
